Freq.	Is(M1)
2.82464958813020e+004	-2.12225215469659e+001
2.84429657973313e+004	-2.11623405132357e+001
2.86408022696961e+004	-2.11021591869374e+001
2.88400148035476e+004	-2.10419775728075e+001
2.90406129701502e+004	-2.09817956755276e+001
2.92426064073419e+004	-2.09216134997251e+001
2.94460048199971e+004	-2.08614310499736e+001
2.96508179804929e+004	-2.08012483307945e+001
2.98570557291789e+004	-2.07410653466577e+001
3.00647279748495e+004	-2.06808821019819e+001
3.02738446952202e+004	-2.06206986011359e+001
3.04844159374071e+004	-2.05605148484398e+001
3.06964518184096e+004	-2.05003308481648e+001
3.09099625255962e+004	-2.04401466045352e+001
3.11249583171943e+004	-2.03799621217282e+001
3.13414495227828e+004	-2.03197774038752e+001
3.15594465437887e+004	-2.02595924550629e+001
3.17789598539863e+004	-2.01994072793331e+001
3.20000000000012e+004	-2.01392218806845e+001
3.22225776018162e+004	-2.00790362630732e+001
3.24467033532821e+004	-2.00188504304128e+001
3.26723880226314e+004	-1.99586643865760e+001
3.28996424529954e+004	-1.98984781353949e+001
3.31284775629253e+004	-1.98382916806618e+001
3.33589043469171e+004	-1.97781050261302e+001
3.35909338759394e+004	-1.97179181755147e+001
3.38245772979654e+004	-1.96577311324930e+001
3.40598458385088e+004	-1.95975439007054e+001
3.42967508011627e+004	-1.95373564837563e+001
3.45353035681430e+004	-1.94771688852142e+001
3.47755156008352e+004	-1.94169811086131e+001
3.50173984403450e+004	-1.93567931574528e+001
3.52609637080529e+004	-1.92966050351995e+001
3.55062231061724e+004	-1.92364167452866e+001
3.57531884183124e+004	-1.91762282911155e+001
3.60018715100433e+004	-1.91160396760557e+001
3.62522843294670e+004	-1.90558509034464e+001
3.65044389077910e+004	-1.89956619765960e+001
3.67583473599065e+004	-1.89354728987836e+001
3.70140218849706e+004	-1.88752836732595e+001
3.72714747669920e+004	-1.88150943032453e+001
3.75307183754216e+004	-1.87549047919351e+001
3.77917651657464e+004	-1.86947151424959e+001
3.80546276800886e+004	-1.86345253580680e+001
3.83193185478072e+004	-1.85743354417660e+001
3.85858504861058e+004	-1.85141453966791e+001
3.88542363006430e+004	-1.84539552258719e+001
3.91244888861477e+004	-1.83937649323848e+001
3.93966212270389e+004	-1.83335745192346e+001
3.96706463980491e+004	-1.82733839894152e+001
3.99465775648532e+004	-1.82131933458982e+001
4.02244279847001e+004	-1.81530025916331e+001
4.05042110070506e+004	-1.80928117295485e+001
4.07859400742180e+004	-1.80326207625522e+001
4.10696287220146e+004	-1.79724296935317e+001
4.13552905804014e+004	-1.79122385253552e+001
4.16429393741435e+004	-1.78520472608715e+001
4.19325889234693e+004	-1.77918559029114e+001
4.22242531447343e+004	-1.77316644542873e+001
4.25179460510901e+004	-1.76714729177945e+001
4.28136817531573e+004	-1.76112812962114e+001
4.31114744597038e+004	-1.75510895922998e+001
4.34113384783272e+004	-1.74908978088062e+001
4.37132882161424e+004	-1.74307059484614e+001
4.40173381804736e+004	-1.73705140139816e+001
4.43235029795514e+004	-1.73103220080687e+001
4.46317973232148e+004	-1.72501299334111e+001
4.49422360236177e+004	-1.71899377926839e+001
4.52548339959409e+004	-1.71297455885493e+001
4.55696062591082e+004	-1.70695533236578e+001
4.58865679365084e+004	-1.70093610006477e+001
4.62057342567218e+004	-1.69491686221466e+001
4.65271205542519e+004	-1.68889761907711e+001
4.68507422702619e+004	-1.68287837091280e+001
4.71766149533172e+004	-1.67685911798141e+001
4.75047542601315e+004	-1.67083986054175e+001
4.78351759563200e+004	-1.66482059885170e+001
4.81678959171562e+004	-1.65880133316840e+001
4.85029301283348e+004	-1.65278206374816e+001
4.88402946867399e+004	-1.64676279084660e+001
4.91800058012184e+004	-1.64074351471869e+001
4.95220797933585e+004	-1.63472423561874e+001
4.98665330982741e+004	-1.62870495380053e+001
5.02133822653942e+004	-1.62268566951728e+001
5.05626439592583e+004	-1.61666638302178e+001
5.09143349603169e+004	-1.61064709456635e+001
5.12684721657380e+004	-1.60462780440297e+001
5.16250725902183e+004	-1.59860851278328e+001
5.19841533668013e+004	-1.59258921995864e+001
5.23457317477002e+004	-1.58656992618017e+001
5.27098251051269e+004	-1.58055063169883e+001
5.30764509321265e+004	-1.57453133676542e+001
5.34456268434179e+004	-1.56851204163067e+001
5.38173705762400e+004	-1.56249274654526e+001
5.41916999912041e+004	-1.55647345175990e+001
5.45686330731516e+004	-1.55045415752533e+001
5.49481879320186e+004	-1.54443486409242e+001
5.53303828037058e+004	-1.53841557171218e+001
5.57152360509544e+004	-1.53239628063583e+001
5.61027661642287e+004	-1.52637699111483e+001
5.64929917626044e+004	-1.52035770340096e+001
5.68859315946630e+004	-1.51433841774633e+001
5.72816045393927e+004	-1.50831913440343e+001
5.76800296070956e+004	-1.50229985362524e+001
5.80812259403008e+004	-1.49628057566519e+001
5.84852128146842e+004	-1.49026130077727e+001
5.88920096399946e+004	-1.48424202921606e+001
5.93016359609863e+004	-1.47822276123677e+001
5.97141114583583e+004	-1.47220349709531e+001
6.01294559496994e+004	-1.46618423704832e+001
6.05476893904408e+004	-1.46016498135323e+001
6.09688318748147e+004	-1.45414573026829e+001
6.13929036368196e+004	-1.44812648405267e+001
6.18199250511928e+004	-1.44210724296643e+001
6.22499166343890e+004	-1.43608800727066e+001
6.26828990455661e+004	-1.43006877722745e+001
6.31188930875778e+004	-1.42404955309998e+001
6.35579197079731e+004	-1.41803033515260e+001
6.40000000000029e+004	-1.41201112365080e+001
6.44451552036329e+004	-1.40599191886134e+001
6.48934067065648e+004	-1.39997272105226e+001
6.53447760452633e+004	-1.39395353049292e+001
6.57992849059912e+004	-1.38793434745411e+001
