rload	V(OUT)*I(R3)	V(out)	I(R3)
Step Information: Ifail=1  (Run: 1/4)
6.918309709189561e-013	5.568758e-011	6.206963e-012	8.971791e+000
7.244359600750107e-013	5.831205e-011	6.499488e-012	8.971791e+000
7.585775750292054e-013	6.106021e-011	6.805799e-012	8.971791e+000
7.943282347243042e-013	6.393789e-011	7.126547e-012	8.971791e+000
8.317637711026948e-013	6.695119e-011	7.462411e-012	8.971791e+000
8.709635899561055e-013	7.010651e-011	7.814104e-012	8.971791e+000
9.120108393559360e-013	7.341052e-011	8.182371e-012	8.971791e+000
9.549925860214636e-013	7.687025e-011	8.567994e-012	8.971791e+000
1.000000000000029e-012	8.049304e-011	8.971791e-012	8.971791e+000
1.047128548050930e-012	8.428656e-011	9.394619e-012	8.971791e+000
1.096478196143217e-012	8.825886e-011	9.837373e-012	8.971791e+000
1.148153621496916e-012	9.241837e-011	1.030099e-011	8.971791e+000
1.202264434617448e-012	9.677392e-011	1.078647e-011	8.971791e+000
1.258925411794204e-012	1.013347e-010	1.129482e-011	8.971791e+000
1.318256738556446e-012	1.061105e-010	1.182712e-011	8.971791e+000
1.380384264602926e-012	1.111113e-010	1.238452e-011	8.971791e+000
1.445439770745970e-012	1.163478e-010	1.296818e-011	8.971791e+000
1.513561248436253e-012	1.218311e-010	1.357935e-011	8.971791e+000
1.584893192461161e-012	1.275729e-010	1.421933e-011	8.971791e+000
1.659586907437610e-012	1.335852e-010	1.488947e-011	8.971791e+000
1.737800828749427e-012	1.398809e-010	1.559119e-011	8.971791e+000
1.819700858610038e-012	1.464732e-010	1.632598e-011	8.971791e+000
1.905460717963304e-012	1.533763e-010	1.709539e-011	8.971791e+000
1.995262314968940e-012	1.606047e-010	1.790108e-011	8.971791e+000
2.089296130854102e-012	1.681738e-010	1.874473e-011	8.971791e+000
2.187761623949618e-012	1.760996e-010	1.962814e-011	8.971791e+000
2.290867652767842e-012	1.843989e-010	2.055319e-011	8.971791e+000
2.398832919019563e-012	1.930893e-010	2.152183e-011	8.971791e+000
2.511886431509657e-012	2.021894e-010	2.253612e-011	8.971791e+000
2.630267991895462e-012	2.117182e-010	2.359821e-011	8.971791e+000
2.754228703338251e-012	2.216962e-010	2.471036e-011	8.971791e+000
2.884031503126695e-012	2.321444e-010	2.587493e-011	8.971791e+000
3.019951720402110e-012	2.430851e-010	2.709438e-011	8.971791e+000
3.162277660168478e-012	2.545413e-010	2.837129e-011	8.971791e+000
3.311311214826014e-012	2.665375e-010	2.970839e-011	8.971791e+000
3.467368504525425e-012	2.790990e-010	3.110850e-011	8.971791e+000
3.630780547701127e-012	2.922525e-010	3.257460e-011	8.971791e+000
3.801893963205731e-012	3.060260e-010	3.410980e-011	8.971791e+000
3.981071705535098e-012	3.204485e-010	3.571734e-011	8.971791e+000
4.168693834703486e-012	3.355508e-010	3.740065e-011	8.971791e+000
4.365158322401798e-012	3.513648e-010	3.916329e-011	8.971791e+000
4.570881896148896e-012	3.679242e-010	4.100900e-011	8.971791e+000
4.786300923226537e-012	3.852639e-010	4.294169e-011	8.971791e+000
5.011872336272884e-012	4.034208e-010	4.496547e-011	8.971791e+000
5.248074602497895e-012	4.224335e-010	4.708463e-011	8.971791e+000
5.495408738576423e-012	4.423421e-010	4.930366e-011	8.971791e+000
5.754399373371756e-012	4.631891e-010	5.162727e-011	8.971791e+000
6.025595860743773e-012	4.850185e-010	5.406038e-011	8.971791e+000
6.309573444802137e-012	5.078767e-010	5.660817e-011	8.971791e+000
6.606934480076175e-012	5.318122e-010	5.927604e-011	8.971791e+000
6.918309709189591e-012	5.568757e-010	6.206963e-011	8.971791e+000
7.244359600750138e-012	5.831205e-010	6.499488e-011	8.971791e+000
7.585775750292086e-012	6.106021e-010	6.805800e-011	8.971791e+000
7.943282347243075e-012	6.393789e-010	7.126547e-011	8.971791e+000
8.317637711026983e-012	6.695119e-010	7.462411e-011	8.971791e+000
8.709635899561093e-012	7.010651e-010	7.814104e-011	8.971791e+000
9.120108393559398e-012	7.341052e-010	8.182371e-011	8.971791e+000
9.549925860214675e-012	7.687025e-010	8.567994e-011	8.971791e+000
1.000000000000033e-011	8.049303e-010	8.971791e-011	8.971791e+000
1.047128548050934e-011	8.428656e-010	9.394618e-011	8.971791e+000
1.096478196143222e-011	8.825886e-010	9.837373e-011	8.971791e+000
1.148153621496921e-011	9.241837e-010	1.030099e-010	8.971791e+000
1.202264434617453e-011	9.677392e-010	1.078647e-010	8.971791e+000
1.258925411794210e-011	1.013347e-009	1.129482e-010	8.971791e+000
1.318256738556452e-011	1.061105e-009	1.182712e-010	8.971791e+000
1.380384264602932e-011	1.111113e-009	1.238452e-010	8.971791e+000
1.445439770745977e-011	1.163478e-009	1.296818e-010	8.971791e+000
1.513561248436260e-011	1.218311e-009	1.357936e-010	8.971791e+000
1.584893192461167e-011	1.275729e-009	1.421933e-010	8.971791e+000
1.659586907437617e-011	1.335852e-009	1.488947e-010	8.971791e+000
1.737800828749435e-011	1.398809e-009	1.559119e-010	8.971791e+000
1.819700858610046e-011	1.464732e-009	1.632598e-010	8.971791e+000
1.905460717963313e-011	1.533763e-009	1.709539e-010	8.971791e+000
1.995262314968948e-011	1.606047e-009	1.790108e-010	8.971791e+000
2.089296130854111e-011	1.681738e-009	1.874473e-010	8.971791e+000
2.187761623949628e-011	1.760996e-009	1.962814e-010	8.971791e+000
2.290867652767852e-011	1.843989e-009	2.055319e-010	8.971791e+000
2.398832919019573e-011	1.930893e-009	2.152183e-010	8.971791e+000
2.511886431509667e-011	2.021894e-009	2.253612e-010	8.971791e+000
2.630267991895473e-011	2.117183e-009	2.359822e-010	8.971791e+000
2.754228703338262e-011	2.216962e-009	2.471036e-010	8.971791e+000
2.884031503126706e-011	2.321444e-009	2.587493e-010	8.971791e+000
3.019951720402122e-011	2.430851e-009	2.709438e-010	8.971791e+000
3.162277660168490e-011	2.545413e-009	2.837129e-010	8.971791e+000
3.311311214826027e-011	2.665375e-009	2.970839e-010	8.971791e+000
3.467368504525438e-011	2.790990e-009	3.110850e-010	8.971791e+000
3.630780547701142e-011	2.922525e-009	3.257460e-010	8.971791e+000
3.801893963205747e-011	3.060260e-009	3.410980e-010	8.971791e+000
3.981071705535114e-011	3.204485e-009	3.571734e-010	8.971791e+000
4.168693834703502e-011	3.355508e-009	3.740065e-010	8.971791e+000
4.365158322401815e-011	3.513648e-009	3.916329e-010	8.971791e+000
4.570881896148914e-011	3.679242e-009	4.100900e-010	8.971791e+000
4.786300923226555e-011	3.852639e-009	4.294169e-010	8.971791e+000
5.011872336272903e-011	4.034208e-009	4.496547e-010	8.971791e+000
5.248074602497915e-011	4.224335e-009	4.708463e-010	8.971791e+000
5.495408738576444e-011	4.423421e-009	4.930366e-010	8.971791e+000
5.754399373371777e-011	4.631891e-009	5.162727e-010	8.971791e+000
6.025595860743796e-011	4.850185e-009	5.406038e-010	8.971791e+000
6.309573444802162e-011	5.078767e-009	5.660817e-010	8.971791e+000
6.606934480076201e-011	5.318122e-009	5.927603e-010	8.971791e+000
6.918309709189617e-011	5.568757e-009	6.206963e-010	8.971791e+000
7.244359600750166e-011	5.831205e-009	6.499488e-010	8.971791e+000
7.585775750292116e-011	6.106021e-009	6.805799e-010	8.971791e+000
7.943282347243107e-011	6.393789e-009	7.126547e-010	8.971791e+000
8.317637711027017e-011	6.695119e-009	7.462411e-010	8.971791e+000
8.709635899561128e-011	7.010650e-009	7.814103e-010	8.971791e+000
9.120108393559435e-011	7.341052e-009	8.182370e-010	8.971791e+000
9.549925860214713e-011	7.687025e-009	8.567994e-010	8.971791e+000
1.000000000000037e-010	8.049304e-009	8.971791e-010	8.971791e+000
1.047128548050938e-010	8.428656e-009	9.394618e-010	8.971791e+000
1.096478196143226e-010	8.825886e-009	9.837373e-010	8.971791e+000
1.148153621496925e-010	9.241837e-009	1.030099e-009	8.971791e+000
1.202264434617458e-010	9.677391e-009	1.078647e-009	8.971791e+000
1.258925411794214e-010	1.013347e-008	1.129482e-009	8.971791e+000
1.318256738556457e-010	1.061105e-008	1.182712e-009	8.971791e+000
1.380384264602937e-010	1.111113e-008	1.238452e-009	8.971791e+000
1.445439770745982e-010	1.163478e-008	1.296818e-009	8.971791e+000
1.513561248436265e-010	1.218311e-008	1.357936e-009	8.971791e+000
1.584893192461173e-010	1.275729e-008	1.421933e-009	8.971791e+000
1.659586907437624e-010	1.335852e-008	1.488947e-009	8.971791e+000
1.737800828749442e-010	1.398809e-008	1.559119e-009	8.971791e+000
1.819700858610053e-010	1.464733e-008	1.632598e-009	8.971791e+000
1.905460717963320e-010	1.533763e-008	1.709540e-009	8.971791e+000
1.995262314968956e-010	1.606047e-008	1.790108e-009	8.971791e+000
2.089296130854120e-010	1.681738e-008	1.874473e-009	8.971791e+000
2.187761623949637e-010	1.760996e-008	1.962814e-009	8.971791e+000
2.290867652767862e-010	1.843989e-008	2.055319e-009	8.971791e+000
2.398832919019583e-010	1.930893e-008	2.152183e-009	8.971791e+000
2.511886431509678e-010	2.021894e-008	2.253612e-009	8.971791e+000
2.630267991895484e-010	2.117183e-008	2.359821e-009	8.971791e+000
2.754228703338274e-010	2.216962e-008	2.471036e-009	8.971791e+000
2.884031503126719e-010	2.321444e-008	2.587493e-009	8.971791e+000
3.019951720402135e-010	2.430851e-008	2.709438e-009	8.971791e+000
3.162277660168504e-010	2.545413e-008	2.837129e-009	8.971791e+000
3.311311214826042e-010	2.665375e-008	2.970839e-009	8.971791e+000
3.467368504525454e-010	2.790990e-008	3.110850e-009	8.971791e+000
3.630780547701157e-010	2.922525e-008	3.257460e-009	8.971791e+000
3.801893963205763e-010	3.060260e-008	3.410980e-009	8.971791e+000
3.981071705535131e-010	3.204485e-008	3.571734e-009	8.971791e+000
4.168693834703520e-010	3.355508e-008	3.740065e-009	8.971791e+000
4.365158322401834e-010	3.513648e-008	3.916329e-009	8.971791e+000
4.570881896148933e-010	3.679242e-008	4.100900e-009	8.971791e+000
4.786300923226575e-010	3.852639e-008	4.294169e-009	8.971791e+000
5.011872336272924e-010	4.034208e-008	4.496547e-009	8.971791e+000
5.248074602497937e-010	4.224335e-008	4.708463e-009	8.971791e+000
5.495408738576466e-010	4.423421e-008	4.930366e-009	8.971791e+000
5.754399373371801e-010	4.631891e-008	5.162727e-009	8.971791e+000
6.025595860743820e-010	4.850185e-008	5.406039e-009	8.971791e+000
6.309573444802188e-010	5.078767e-008	5.660818e-009	8.971791e+000
6.606934480076228e-010	5.318122e-008	5.927603e-009	8.971791e+000
6.918309709189645e-010	5.568758e-008	6.206963e-009	8.971791e+000
7.244359600750195e-010	5.831205e-008	6.499488e-009	8.971791e+000
7.585775750292147e-010	6.106021e-008	6.805799e-009	8.971791e+000
7.943282347243139e-010	6.393789e-008	7.126547e-009	8.971791e+000
8.317637711027050e-010	6.695119e-008	7.462410e-009	8.971791e+000
8.709635899561163e-010	7.010650e-008	7.814103e-009	8.971791e+000
9.120108393559472e-010	7.341052e-008	8.182370e-009	8.971791e+000
9.549925860214753e-010	7.687025e-008	8.567993e-009	8.971791e+000
1.000000000000041e-009	8.049304e-008	8.971791e-009	8.971791e+000
1.047128548050943e-009	8.428656e-008	9.394618e-009	8.971791e+000
1.096478196143230e-009	8.825885e-008	9.837373e-009	8.971791e+000
1.148153621496930e-009	9.241837e-008	1.030099e-008	8.971791e+000
1.202264434617463e-009	9.677391e-008	1.078647e-008	8.971791e+000
1.258925411794219e-009	1.013347e-007	1.129482e-008	8.971791e+000
1.318256738556462e-009	1.061105e-007	1.182712e-008	8.971791e+000
1.380384264602942e-009	1.111113e-007	1.238452e-008	8.971791e+000
1.445439770745988e-009	1.163478e-007	1.296818e-008	8.971791e+000
1.513561248436271e-009	1.218311e-007	1.357936e-008	8.971791e+000
1.584893192461180e-009	1.275729e-007	1.421933e-008	8.971791e+000
1.659586907437630e-009	1.335852e-007	1.488947e-008	8.971791e+000
1.737800828749448e-009	1.398809e-007	1.559119e-008	8.971791e+000
1.819700858610060e-009	1.464732e-007	1.632598e-008	8.971791e+000
1.905460717963327e-009	1.533763e-007	1.709540e-008	8.971791e+000
1.995262314968963e-009	1.606047e-007	1.790108e-008	8.971791e+000
2.089296130854127e-009	1.681738e-007	1.874473e-008	8.971791e+000
2.187761623949645e-009	1.760996e-007	1.962814e-008	8.971791e+000
2.290867652767870e-009	1.843989e-007	2.055319e-008	8.971791e+000
2.398832919019592e-009	1.930893e-007	2.152183e-008	8.971791e+000
2.511886431509687e-009	2.021894e-007	2.253612e-008	8.971791e+000
2.630267991895494e-009	2.117183e-007	2.359821e-008	8.971791e+000
2.754228703338284e-009	2.216962e-007	2.471036e-008	8.971791e+000
2.884031503126729e-009	2.321444e-007	2.587493e-008	8.971791e+000
3.019951720402145e-009	2.430851e-007	2.709437e-008	8.971791e+000
3.162277660168515e-009	2.545413e-007	2.837129e-008	8.971791e+000
3.311311214826053e-009	2.665375e-007	2.970839e-008	8.971791e+000
3.467368504525466e-009	2.790990e-007	3.110851e-008	8.971791e+000
3.630780547701170e-009	2.922526e-007	3.257460e-008	8.971791e+000
3.801893963205776e-009	3.060260e-007	3.410980e-008	8.971791e+000
3.981071705535145e-009	3.204485e-007	3.571734e-008	8.971791e+000
4.168693834703535e-009	3.355508e-007	3.740065e-008	8.971791e+000
4.365158322401850e-009	3.513649e-007	3.916329e-008	8.971791e+000
4.570881896148949e-009	3.679241e-007	4.100900e-008	8.971791e+000
4.786300923226592e-009	3.852639e-007	4.294169e-008	8.971791e+000
5.011872336272941e-009	4.034208e-007	4.496547e-008	8.971791e+000
5.248074602497956e-009	4.224335e-007	4.708463e-008	8.971791e+000
5.495408738576486e-009	4.423421e-007	4.930366e-008	8.971791e+000
5.754399373371822e-009	4.631891e-007	5.162727e-008	8.971791e+000
6.025595860743842e-009	4.850185e-007	5.406039e-008	8.971791e+000
6.309573444802210e-009	5.078767e-007	5.660817e-008	8.971791e+000
6.606934480076251e-009	5.318122e-007	5.927604e-008	8.971791e+000
6.918309709189670e-009	5.568758e-007	6.206963e-008	8.971791e+000
7.244359600750221e-009	5.831205e-007	6.499488e-008	8.971791e+000
7.585775750292173e-009	6.106021e-007	6.805799e-008	8.971791e+000
7.943282347243166e-009	6.393789e-007	7.126547e-008	8.971791e+000
8.317637711027078e-009	6.695119e-007	7.462410e-008	8.971791e+000
8.709635899561192e-009	7.010651e-007	7.814103e-008	8.971791e+000
9.120108393559502e-009	7.341052e-007	8.182371e-008	8.971791e+000
9.549925860214784e-009	7.687025e-007	8.567994e-008	8.971791e+000
1.000000000000045e-008	8.049303e-007	8.971791e-008	8.971791e+000
1.047128548050946e-008	8.428656e-007	9.394618e-008	8.971791e+000
1.096478196143234e-008	8.825886e-007	9.837373e-008	8.971791e+000
1.148153621496934e-008	9.241837e-007	1.030099e-007	8.971791e+000
1.202264434617467e-008	9.677391e-007	1.078647e-007	8.971791e+000
1.258925411794224e-008	1.013347e-006	1.129482e-007	8.971791e+000
1.318256738556467e-008	1.061105e-006	1.182712e-007	8.971791e+000
1.380384264602947e-008	1.111113e-006	1.238452e-007	8.971791e+000
1.445439770745993e-008	1.163478e-006	1.296818e-007	8.971791e+000
1.513561248436277e-008	1.218311e-006	1.357936e-007	8.971791e+000
1.584893192461185e-008	1.275729e-006	1.421933e-007	8.971791e+000
1.659586907437636e-008	1.335852e-006	1.488947e-007	8.971791e+000
1.737800828749455e-008	1.398809e-006	1.559119e-007	8.971791e+000
1.819700858610067e-008	1.464732e-006	1.632598e-007	8.971791e+000
1.905460717963334e-008	1.533763e-006	1.709540e-007	8.971791e+000
1.995262314968971e-008	1.606047e-006	1.790108e-007	8.971791e+000
2.089296130854135e-008	1.681738e-006	1.874473e-007	8.971791e+000
2.187761623949653e-008	1.760996e-006	1.962814e-007	8.971791e+000
2.290867652767879e-008	1.843989e-006	2.055319e-007	8.971791e+000
2.398832919019601e-008	1.930893e-006	2.152183e-007	8.971791e+000
2.511886431509696e-008	2.021894e-006	2.253612e-007	8.971791e+000
2.630267991895504e-008	2.117183e-006	2.359821e-007	8.971791e+000
2.754228703338294e-008	2.216962e-006	2.471036e-007	8.971791e+000
2.884031503126740e-008	2.321445e-006	2.587493e-007	8.971791e+000
3.019951720402157e-008	2.430851e-006	2.709438e-007	8.971791e+000
3.162277660168527e-008	2.545413e-006	2.837130e-007	8.971791e+000
3.311311214826066e-008	2.665375e-006	2.970839e-007	8.971791e+000
3.467368504525479e-008	2.790990e-006	3.110850e-007	8.971791e+000
3.630780547701184e-008	2.922526e-006	3.257460e-007	8.971791e+000
3.801893963205791e-008	3.060260e-006	3.410980e-007	8.971791e+000
3.981071705535161e-008	3.204485e-006	3.571734e-007	8.971791e+000
4.168693834703551e-008	3.355508e-006	3.740065e-007	8.971791e+000
4.365158322401867e-008	3.513648e-006	3.916329e-007	8.971791e+000
4.570881896148968e-008	3.679242e-006	4.100900e-007	8.971791e+000
4.786300923226611e-008	3.852639e-006	4.294169e-007	8.971791e+000
5.011872336272962e-008	4.034208e-006	4.496547e-007	8.971791e+000
5.248074602497977e-008	4.224335e-006	4.708463e-007	8.971791e+000
5.495408738576508e-008	4.423421e-006	4.930366e-007	8.971791e+000
5.754399373371845e-008	4.631891e-006	5.162727e-007	8.971791e+000
6.025595860743867e-008	4.850185e-006	5.406039e-007	8.971791e+000
6.309573444802235e-008	5.078767e-006	5.660817e-007	8.971791e+000
6.606934480076278e-008	5.318122e-006	5.927603e-007	8.971791e+000
6.918309709189699e-008	5.568757e-006	6.206963e-007	8.971791e+000
7.244359600750250e-008	5.831205e-006	6.499488e-007	8.971791e+000
7.585775750292205e-008	6.106021e-006	6.805799e-007	8.971791e+000
7.943282347243201e-008	6.393789e-006	7.126547e-007	8.971791e+000
8.317637711027114e-008	6.695119e-006	7.462411e-007	8.971791e+000
8.709635899561230e-008	7.010650e-006	7.814103e-007	8.971791e+000
9.120108393559541e-008	7.341052e-006	8.182371e-007	8.971791e+000
9.549925860214824e-008	7.687025e-006	8.567994e-007	8.971791e+000
1.000000000000049e-007	8.049304e-006	8.971791e-007	8.971791e+000
1.047128548050951e-007	8.428655e-006	9.394618e-007	8.971791e+000
1.096478196143239e-007	8.825886e-006	9.837373e-007	8.971791e+000
1.148153621496939e-007	9.241837e-006	1.030099e-006	8.971791e+000
1.202264434617472e-007	9.677391e-006	1.078647e-006	8.971791e+000
1.258925411794229e-007	1.013347e-005	1.129482e-006	8.971791e+000
1.318256738556472e-007	1.061105e-005	1.182712e-006	8.971791e+000
1.380384264602953e-007	1.111113e-005	1.238452e-006	8.971791e+000
1.445439770745999e-007	1.163478e-005	1.296818e-006	8.971791e+000
1.513561248436283e-007	1.218311e-005	1.357936e-006	8.971791e+000
1.584893192461192e-007	1.275729e-005	1.421933e-006	8.971791e+000
1.659586907437643e-007	1.335852e-005	1.488947e-006	8.971791e+000
1.737800828749462e-007	1.398809e-005	1.559119e-006	8.971791e+000
1.819700858610074e-007	1.464732e-005	1.632598e-006	8.971791e+000
1.905460717963342e-007	1.533763e-005	1.709540e-006	8.971791e+000
1.995262314968979e-007	1.606047e-005	1.790108e-006	8.971791e+000
2.089296130854144e-007	1.681738e-005	1.874473e-006	8.971791e+000
2.187761623949662e-007	1.760996e-005	1.962814e-006	8.971791e+000
2.290867652767888e-007	1.843989e-005	2.055319e-006	8.971791e+000
2.398832919019611e-007	1.930893e-005	2.152183e-006	8.971791e+000
2.511886431509707e-007	2.021894e-005	2.253612e-006	8.971791e+000
2.630267991895514e-007	2.117182e-005	2.359821e-006	8.971791e+000
2.754228703338306e-007	2.216962e-005	2.471036e-006	8.971791e+000
2.884031503126752e-007	2.321445e-005	2.587493e-006	8.971791e+000
3.019951720402169e-007	2.430851e-005	2.709437e-006	8.971791e+000
3.162277660168540e-007	2.545413e-005	2.837129e-006	8.971791e+000
3.311311214826079e-007	2.665375e-005	2.970839e-006	8.971791e+000
3.467368504525493e-007	2.790990e-005	3.110850e-006	8.971791e+000
3.630780547701198e-007	2.922525e-005	3.257460e-006	8.971791e+000
3.801893963205806e-007	3.060260e-005	3.410980e-006	8.971791e+000
3.981071705535176e-007	3.204486e-005	3.571734e-006	8.971791e+000
