time	powerLoad	powerMOS	V(measure)	I(load)	Id(MOS)	I(PVModule)
8.392126781696487e-004	5.595998e-006	1.104018e-001	2.365586e-002	2.365586e-004	4.666996e+000	4.667257e+000
8.394242472657252e-004	5.038802e-006	9.942878e-002	2.244727e-002	2.244728e-004	4.429437e+000	4.429685e+000
8.395926338616854e-004	4.920949e-006	9.710728e-002	2.218321e-002	2.218321e-004	4.377512e+000	4.377749e+000
8.397715392240882e-004	5.086791e-006	1.003741e-001	2.255392e-002	2.255391e-004	4.450408e+000	4.450644e+000
8.399496121609237e-004	5.546865e-006	1.094351e-001	2.355178e-002	2.355178e-004	4.646575e+000	4.646820e+000
8.401939595237926e-004	6.608391e-006	1.303339e-001	2.570679e-002	2.570679e-004	5.070019e+000	5.070279e+000
8.407888203771308e-004	1.042451e-005	2.053879e-001	3.228701e-002	3.228701e-004	6.361318e+000	6.361640e+000
8.412227014680113e-004	1.306870e-005	2.573400e-001	3.615066e-002	3.615066e-004	7.118543e+000	7.118915e+000
8.414392156559355e-004	1.387155e-005	2.731065e-001	3.724452e-002	3.724452e-004	7.332796e+000	7.333188e+000
8.416072391722162e-004	1.396379e-005	2.749176e-001	3.736815e-002	3.736815e-004	7.357002e+000	7.357392e+000
8.417841652936795e-004	1.359693e-005	2.677147e-001	3.687401e-002	3.687401e-004	7.260254e+000	7.260633e+000
8.419537521930023e-004	1.284380e-005	2.529250e-001	3.583825e-002	3.583825e-004	7.057405e+000	7.057774e+000
8.421951285124096e-004	1.132667e-005	2.231212e-001	3.365512e-002	3.365512e-004	6.629636e+000	6.629985e+000
8.427850602336804e-004	7.391783e-006	1.457491e-001	2.718783e-002	2.718784e-004	5.360821e+000	5.361103e+000
8.431416722458797e-004	5.752185e-006	1.134778e-001	2.398371e-002	2.398371e-004	4.731452e+000	4.731712e+000
8.433490655700225e-004	5.212548e-006	1.028513e-001	2.283101e-002	2.283101e-004	4.504894e+000	4.505142e+000
8.435174448406942e-004	5.083314e-006	1.003058e-001	2.254621e-002	2.254621e-004	4.448898e+000	4.449137e+000
8.436964374588489e-004	5.225055e-006	1.030976e-001	2.285838e-002	2.285838e-004	4.510278e+000	4.510517e+000
8.438708232970556e-004	5.640868e-006	1.112865e-001	2.375051e-002	2.375051e-004	4.685648e+000	4.685896e+000
8.441139621097804e-004	6.629550e-006	1.307508e-001	2.574791e-002	2.574791e-004	5.078112e+000	5.078379e+000
8.447027426530523e-004	1.021923e-005	2.013540e-001	3.196754e-002	3.196754e-004	6.298701e+000	6.299021e+000
8.451161091186495e-004	1.269491e-005	2.499994e-001	3.562991e-002	3.562991e-004	7.016560e+000	7.016923e+000
8.453299137962965e-004	1.353658e-005	2.665299e-001	3.679209e-002	3.679209e-004	7.244217e+000	7.244600e+000
8.454975603770438e-004	1.372836e-005	2.702956e-001	3.705180e-002	3.705180e-004	7.295072e+000	7.295455e+000
8.456613847784421e-004	1.351812e-005	2.661676e-001	3.676700e-002	3.676700e-004	7.239306e+000	7.239683e+000
8.458269880472186e-004	1.293137e-005	2.546453e-001	3.596022e-002	3.596022e-004	7.081306e+000	7.081675e+000
8.460473540292292e-004	1.172794e-005	2.310060e-001	3.424608e-002	3.424608e-004	6.745471e+000	6.745825e+000
8.462952587710533e-004	1.009268e-005	1.988689e-001	3.176898e-002	3.176898e-004	6.259844e+000	6.260172e+000
8.466031183111853e-004	8.113149e-006	1.599417e-001	2.848359e-002	2.848359e-004	5.615222e+000	5.615515e+000
8.469763675066253e-004	6.234773e-006	1.229792e-001	2.496953e-002	2.496953e-004	4.925170e+000	4.925432e+000
8.472061807509019e-004	5.504406e-006	1.085995e-001	2.346147e-002	2.346147e-004	4.628843e+000	4.629093e+000
8.473820020938853e-004	5.256874e-006	1.037245e-001	2.292787e-002	2.292787e-004	4.523947e+000	4.524189e+000
8.475470853116483e-004	5.275513e-006	1.040916e-001	2.296848e-002	2.296848e-004	4.531931e+000	4.532169e+000
8.477151641671298e-004	5.544025e-006	1.093797e-001	2.354575e-002	2.354575e-004	4.645412e+000	4.645657e+000
8.479303349472620e-004	6.223120e-006	1.227508e-001	2.494618e-002	2.494618e-004	4.920624e+000	4.920884e+000
8.481774895462981e-004	7.394411e-006	1.458030e-001	2.719267e-002	2.719267e-004	5.361849e+000	5.362128e+000
8.484756309237053e-004	9.178957e-006	1.809037e-001	3.029680e-002	3.029679e-004	5.971051e+000	5.971356e+000
8.488280676933026e-004	1.140346e-005	2.246294e-001	3.376901e-002	3.376901e-004	6.651939e+000	6.652281e+000
8.490835894326796e-004	1.275175e-005	2.511177e-001	3.570960e-002	3.570960e-004	7.032218e+000	7.032585e+000
8.492662842724463e-004	1.333504e-005	2.625727e-001	3.651717e-002	3.651717e-004	7.190391e+000	7.190766e+000
8.494294339688519e-004	1.347912e-005	2.654019e-001	3.671392e-002	3.671392e-004	7.228919e+000	7.229294e+000
8.495943880975878e-004	1.326340e-005	2.611660e-001	3.641895e-002	3.641895e-004	7.171157e+000	7.171528e+000
8.497606427050220e-004	1.269371e-005	2.499778e-001	3.562823e-002	3.562823e-004	7.016285e+000	7.016650e+000
8.499833330712990e-004	1.152944e-005	2.271063e-001	3.395503e-002	3.395503e-004	6.688444e+000	6.688793e+000
8.505423689397571e-004	8.079164e-006	1.592736e-001	2.842387e-002	2.842387e-004	5.603517e+000	5.603807e+000
8.509199851627409e-004	6.289623e-006	1.240593e-001	2.507912e-002	2.507912e-004	4.946717e+000	4.946980e+000
8.511460496946056e-004	5.620554e-006	1.108869e-001	2.370771e-002	2.370771e-004	4.677253e+000	4.677504e+000
8.513205894408127e-004	5.401795e-006	1.065789e-001	2.324176e-002	2.324176e-004	4.585662e+000	4.585906e+000
8.514858422199947e-004	5.436064e-006	1.072538e-001	2.331537e-002	2.331537e-004	4.600132e+000	4.600374e+000
8.516535187997016e-004	5.711769e-006	1.126832e-001	2.389931e-002	2.389931e-004	4.714913e+000	4.715160e+000
8.518738332945020e-004	6.404843e-006	1.263283e-001	2.530779e-002	2.530779e-004	4.991678e+000	4.991940e+000
8.521221835256109e-004	7.557918e-006	1.490204e-001	2.749167e-002	2.749167e-004	5.420567e+000	5.420849e+000
8.524259884463479e-004	9.308338e-006	1.834481e-001	3.050957e-002	3.050957e-004	6.012805e+000	6.013113e+000
8.527835025735794e-004	1.144100e-005	2.253675e-001	3.382454e-002	3.382454e-004	6.662841e+000	6.663183e+000
8.530244133301922e-004	1.261508e-005	2.484337e-001	3.551771e-002	3.551771e-004	6.994641e+000	6.995005e+000
8.532036873340118e-004	1.312731e-005	2.584937e-001	3.623163e-002	3.623162e-004	7.134477e+000	7.134848e+000
8.533666339236852e-004	1.323435e-005	2.605958e-001	3.637905e-002	3.637905e-004	7.163348e+000	7.163720e+000
8.535450339745649e-004	1.297869e-005	2.555751e-001	3.602595e-002	3.602595e-004	7.094196e+000	7.094563e+000
8.537103404306074e-004	1.240734e-005	2.443534e-001	3.522406e-002	3.522406e-004	6.937118e+000	6.937478e+000
8.539442230472425e-004	1.120692e-005	2.207693e-001	3.347673e-002	3.347673e-004	6.594708e+000	6.595052e+000
8.541918163967097e-004	9.719424e-006	1.915318e-001	3.117599e-002	3.117599e-004	6.143568e+000	6.143887e+000
8.546020445467853e-004	7.333966e-006	1.446162e-001	2.708130e-002	2.708130e-004	5.340076e+000	5.340348e+000
8.547743975344720e-004	6.588658e-006	1.299473e-001	2.566838e-002	2.566838e-004	5.062542e+000	5.062801e+000
8.550000000000001e-004	5.820538e-006	1.148254e-001	2.412579e-002	2.412579e-004	4.759445e+000	4.759695e+000
8.550676807396585e-004	5.849809e-006	1.138309e-001	2.418638e-002	2.418638e-004	4.706406e+000	4.706693e+000
8.551579217258697e-004	5.958467e-006	1.137909e-001	2.440997e-002	2.440997e-004	4.661656e+000	4.661901e+000
8.553195658408153e-004	6.333226e-006	1.168265e-001	2.516590e-002	2.516590e-004	4.642252e+000	4.642508e+000
8.554834914409987e-004	6.996552e-006	1.244131e-001	2.645100e-002	2.645100e-004	4.703533e+000	4.703807e+000
8.556823507698225e-004	8.304907e-006	1.409013e-001	2.881823e-002	2.881823e-004	4.889312e+000	4.889619e+000
8.559161236810020e-004	1.067667e-005	1.708105e-001	3.267517e-002	3.267517e-004	5.227534e+000	5.227892e+000
8.561940804578117e-004	1.488632e-005	2.209843e-001	3.858280e-002	3.858280e-004	5.727534e+000	5.727951e+000
8.565181032566400e-004	2.185204e-005	2.952235e-001	4.674616e-002	4.674617e-004	6.315460e+000	6.315941e+000
8.568855076133191e-004	3.224262e-005	3.897743e-001	5.678258e-002	5.678259e-004	6.864328e+000	6.864898e+000
8.570895385077886e-004	3.891155e-005	4.400389e-001	6.237913e-002	6.237912e-004	7.054265e+000	7.054890e+000
8.572551471011967e-004	4.450949e-005	4.739695e-001	6.671543e-002	6.671543e-004	7.104345e+000	7.105014e+000
8.574186340577125e-004	4.998152e-005	4.994172e-001	7.069761e-002	7.069761e-004	7.064130e+000	7.064840e+000
8.575845415857963e-004	5.535587e-005	5.160156e-001	7.440153e-002	7.440152e-004	6.935551e+000	6.936299e+000
8.577965487684457e-004	6.203293e-005	5.249860e-001	7.876099e-002	7.876099e-004	6.665559e+000	6.666351e+000
8.580418817426052e-004	7.023816e-005	5.243518e-001	8.380821e-002	8.380821e-004	6.256568e+000	6.257416e+000
8.583401012190365e-004	8.438800e-005	5.248501e-001	9.186294e-002	9.186294e-004	5.713404e+000	5.714629e+000
8.587020589059524e-004	1.172644e-004	5.536354e-001	1.082887e-001	1.082887e-003	5.112587e+000	5.115265e+000
8.589351806282741e-004	1.661516e-004	6.224522e-001	1.288998e-001	1.288998e-003	4.828961e+000	4.832087e+000
8.591148729389429e-004	2.625386e-004	7.638737e-001	1.620304e-001	1.620304e-003	4.714384e+000	4.716771e+000
8.592808122189590e-004	1.125545e+000	4.770584e+001	1.060917e+001	1.060917e-001	4.496660e+000	4.602787e+000
8.594519086183046e-004	2.789069e+001	1.919334e+002	5.281163e+001	5.281163e-001	3.634301e+000	4.162432e+000
8.595685855361150e-004	7.886110e+001	2.243257e+002	8.880377e+001	8.880377e-001	2.526083e+000	3.414120e+000
8.596917372977035e-004	1.007007e+002	1.296276e+002	1.003497e+002	1.003497e+000	1.291758e+000	2.295254e+000
8.597538236955095e-004	8.929797e+001	7.804731e+001	9.449760e+001	9.449760e-001	8.259184e-001	1.770891e+000
8.598375399117267e-004	7.030113e+001	3.097089e+001	8.384577e+001	8.384577e-001	3.693793e-001	1.207831e+000
8.598822781597237e-004	6.107701e+001	1.479872e+001	7.815178e+001	7.815178e-001	1.893587e-001	9.708720e-001
8.599105235040060e-004	5.551880e+001	8.249156e+000	7.451094e+001	7.451094e-001	1.107107e-001	8.558162e-001
8.599435093114356e-004	4.884599e+001	3.765527e+000	6.988991e+001	6.988990e-001	5.387797e-002	7.527725e-001
8.600000000000001e-004	3.747795e+001	3.748407e-009	6.121923e+001	6.121923e-001	6.122924e-011	6.121846e-001
8.600169472065695e-004	3.438712e+001	3.439298e-009	5.864053e+001	5.864053e-001	5.865053e-011	5.864051e-001
8.600395434819952e-004	3.129204e+001	3.129763e-009	5.593928e+001	5.593929e-001	5.594928e-011	5.593927e-001
8.600847360328468e-004	2.729854e+001	2.730376e-009	5.224800e+001	5.224800e-001	5.225800e-011	5.224797e-001
8.601621463747881e-004	2.364163e+001	2.364649e-009	4.862266e+001	4.862266e-001	4.863266e-011	4.862264e-001
8.602331297957256e-004	2.215637e+001	2.216108e-009	4.707055e+001	4.707055e-001	4.708055e-011	4.707055e-001
8.603300791019241e-004	2.144826e+001	2.145289e-009	4.631227e+001	4.631227e-001	4.632227e-011	4.631226e-001
8.604390902029192e-004	2.119329e+001	2.119789e-009	4.603617e+001	4.603617e-001	4.604617e-011	4.603617e-001
9.000000000000001e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.592948e-011	4.592511e-001
9.000171905245509e-004	2.051844e+001	3.498562e-001	4.529729e+001	4.529729e-001	7.723557e-003	4.606964e-001
9.000515715736526e-004	1.806050e+001	1.985435e+000	4.249765e+001	4.249764e-001	4.671871e-002	4.716952e-001
9.001048229760104e-004	1.255859e+001	5.812601e+000	3.543811e+001	3.543811e-001	1.640212e-001	5.184022e-001
9.001635446539927e-004	6.309838e+000	9.565976e+000	2.511939e+001	2.511939e-001	3.808204e-001	6.320139e-001
9.002451019204024e-004	1.364350e+000	9.214858e+000	1.168054e+001	1.168054e-001	7.889069e-001	9.057166e-001
9.003525773301497e-004	5.109100e-002	3.091529e+000	2.260332e+000	2.260332e-002	1.367732e+000	1.390349e+000
9.004569555434537e-004	1.894490e-004	2.635100e-001	1.376405e-001	1.376405e-003	1.914480e+000	1.915921e+000
9.005661744489236e-004	1.820549e-004	3.335794e-001	1.349277e-001	1.349277e-003	2.472282e+000	2.473757e+000
9.007589546110443e-004	1.751154e-004	4.546106e-001	1.323312e-001	1.323312e-003	3.435400e+000	3.436814e+000
9.011445149352856e-004	1.639590e-004	6.771977e-001	1.280465e-001	1.280465e-003	5.288687e+000	5.289930e+000
9.014104349745084e-004	1.548931e-004	8.045699e-001	1.244561e-001	1.244561e-003	6.464690e+000	6.465898e+000
9.016699196854227e-004	1.417660e-004	8.817367e-001	1.190655e-001	1.190655e-003	7.405474e+000	7.406654e+000
9.019882644053040e-004	1.197104e-004	8.985772e-001	1.094122e-001	1.094122e-003	8.212767e+000	8.213899e+000
9.021771362723793e-004	1.038135e-004	8.604014e-001	1.018889e-001	1.018889e-003	8.444505e+000	8.445594e+000
9.023411460320021e-004	8.846730e-005	7.924639e-001	9.405706e-002	9.405705e-004	8.425353e+000	8.426348e+000
9.025117643628961e-004	7.235587e-005	6.980271e-001	8.506226e-002	8.506225e-004	8.206073e+000	8.206945e+000
9.027075437532590e-004	5.510128e-005	5.744065e-001	7.423024e-002	7.423023e-004	7.738174e+000	7.738927e+000
9.029523686010649e-004	3.698988e-005	4.211079e-001	6.081931e-002	6.081931e-004	6.923918e+000	6.924540e+000
9.032326496036116e-004	2.202831e-005	2.746256e-001	4.693433e-002	4.693433e-004	5.851274e+000	5.851861e+000
9.035802098642642e-004	1.105787e-005	1.530045e-001	3.325337e-002	3.325337e-004	4.601171e+000	4.601927e+000
9.039222964526378e-004	5.762785e-006	8.839792e-002	2.400580e-002	2.400580e-004	3.682357e+000	3.683140e+000
9.041242931844311e-004	4.398925e-006	7.143851e-002	2.097362e-002	2.097361e-004	3.406113e+000	3.406619e+000
9.042905991793660e-004	4.041818e-006	6.841520e-002	2.010427e-002	2.010427e-004	3.403018e+000	3.403306e+000
9.044614468605828e-004	4.175949e-006	7.359400e-002	2.043514e-002	2.043514e-004	3.601346e+000	3.601591e+000
9.046645032955955e-004	4.781659e-006	8.808033e-002	2.186701e-002	2.186701e-004	4.028001e+000	4.028241e+000
9.047540594834767e-004	5.200920e-006	9.758926e-002	2.280552e-002	2.280553e-004	4.279194e+000	4.279429e+000
9.049090878115205e-004	6.176365e-006	1.196095e-001	2.485229e-002	2.485229e-004	4.812817e+000	4.813066e+000
9.049328312546506e-004	6.330158e-006	1.233426e-001	2.515980e-002	2.515980e-004	4.902366e+000	4.902618e+000
9.049565746977807e-004	6.502581e-006	1.273199e-001	2.550016e-002	2.550016e-004	4.992906e+000	4.993162e+000
9.049803181409109e-004	6.694305e-006	1.315515e-001	2.587336e-002	2.587335e-004	5.084439e+000	5.084698e+000
9.050040615840411e-004	6.906065e-006	1.360475e-001	2.627939e-002	2.627939e-004	5.176965e+000	5.177228e+000
9.050278050271712e-004	7.138662e-006	1.408182e-001	2.671827e-002	2.671827e-004	5.270483e+000	5.270749e+000
9.050515484703013e-004	7.392960e-006	1.458741e-001	2.719000e-002	2.719000e-004	5.364993e+000	5.365264e+000
9.050752919134315e-004	7.669889e-006	1.512260e-001	2.769456e-002	2.769456e-004	5.460495e+000	5.460771e+000
9.053084539679285e-004	1.043039e-005	2.055031e-001	3.229611e-002	3.229611e-004	6.363091e+000	6.363412e+000
9.056193367072580e-004	1.403777e-005	2.763591e-001	3.746701e-002	3.746701e-004	7.376063e+000	7.376438e+000
9.059003154014118e-004	1.664954e-005	3.276200e-001	4.080385e-002	4.080385e-004	8.029144e+000	8.029567e+000
9.060919903314951e-004	1.755148e-005	3.453132e-001	4.189449e-002	4.189449e-004	8.242450e+000	8.242900e+000
9.062572724800781e-004	1.748937e-005	3.440951e-001	4.182030e-002	4.182030e-004	8.227944e+000	8.228394e+000
9.064276181652108e-004	1.664677e-005	3.275670e-001	4.080046e-002	4.080046e-004	8.028512e+000	8.028946e+000
9.066224714507984e-004	1.491329e-005	2.935501e-001	3.861773e-002	3.861773e-004	7.601433e+000	7.601851e+000
9.068665904766115e-004	1.211482e-005	2.385975e-001	3.480635e-002	3.480635e-004	6.854999e+000	6.855380e+000
9.071459473884835e-004	8.869417e-006	1.748073e-001	2.978157e-002	2.978157e-004	5.869646e+000	5.869967e+000
9.074921679680345e-004	5.733651e-006	1.131039e-001	2.394504e-002	2.394504e-004	4.723479e+000	4.723756e+000
9.078496797169592e-004	3.790483e-006	7.482802e-002	1.946916e-002	1.946916e-004	3.843412e+000	3.843690e+000
9.080521022108116e-004	3.314539e-006	6.544674e-002	1.820588e-002	1.820588e-004	3.594814e+000	3.595064e+000
9.082183762844366e-004	3.325461e-006	6.566211e-002	1.823585e-002	1.823585e-004	3.600716e+000	3.600934e+000
9.083889015101802e-004	3.690864e-006	7.286564e-002	1.921162e-002	1.921162e-004	3.792789e+000	3.793006e+000
9.085958041693531e-004	4.606805e-006	9.091512e-002	2.146347e-002	2.146347e-004	4.235807e+000	4.236041e+000
9.088430542000811e-004	6.362326e-006	1.254848e-001	2.522365e-002	2.522365e-004	4.974887e+000	4.975146e+000
9.091278092712061e-004	9.116733e-006	1.796712e-001	3.019393e-002	3.019393e-004	5.950575e+000	5.950877e+000
9.094747944983086e-004	1.288467e-005	2.537159e-001	3.589522e-002	3.589523e-004	7.068236e+000	7.068595e+000
9.097811318661770e-004	1.576462e-005	3.102580e-001	3.970468e-002	3.970469e-004	7.814141e+000	7.814552e+000
9.099781543628765e-004	1.683678e-005	3.312954e-001	4.103265e-002	4.103265e-004	8.073946e+000	8.074385e+000
9.101439638560787e-004	1.695711e-005	3.336559e-001	4.117902e-002	4.117902e-004	8.102571e+000	8.103012e+000
9.103174243137328e-004	1.634668e-005	3.216807e-001	4.043103e-002	4.043103e-004	7.956282e+000	7.956708e+000
9.104938887557515e-004	1.504624e-005	2.961611e-001	3.878948e-002	3.878948e-004	7.635087e+000	7.635500e+000
9.107346517481150e-004	1.259205e-005	2.479738e-001	3.548528e-002	3.548527e-004	6.988077e+000	6.988462e+000
9.113303173252071e-004	6.564792e-006	1.294675e-001	2.562185e-002	2.562185e-004	5.053013e+000	5.053289e+000
9.116674730976041e-004	4.436979e-006	8.756876e-002	2.106414e-002	2.106414e-004	4.157244e+000	4.157496e+000
9.118810156027060e-004	3.715202e-006	7.334582e-002	1.927486e-002	1.927486e-004	3.805259e+000	3.805494e+000
9.120502905948533e-004	3.547987e-006	7.004963e-002	1.883610e-002	1.883610e-004	3.718903e+000	3.719122e+000
9.122301766857798e-004	3.726459e-006	7.356784e-002	1.930404e-002	1.930404e-004	3.811008e+000	3.811224e+000
9.123998307439754e-004	4.245107e-006	8.378934e-002	2.060366e-002	2.060366e-004	4.066722e+000	4.066938e+000
9.126421181946694e-004	5.562311e-006	1.097357e-001	2.358455e-002	2.358455e-004	4.652865e+000	4.653090e+000
9.128943620283521e-004	7.571660e-006	1.492842e-001	2.751665e-002	2.751665e-004	5.425232e+000	5.425489e+000
9.132184921038350e-004	1.072277e-005	2.112419e-001	3.274564e-002	3.274564e-004	6.450994e+000	6.451303e+000
9.136282765484215e-004	1.464440e-005	2.882706e-001	3.826801e-002	3.826801e-004	7.532940e+000	7.533335e+000
9.138537808143120e-004	1.613125e-005	3.174543e-001	4.016372e-002	4.016372e-004	7.904006e+000	7.904443e+000
9.140245043056032e-004	1.648475e-005	3.243900e-001	4.060141e-002	4.060141e-004	7.989624e+000	7.990061e+000
9.141885068078735e-004	1.616035e-005	3.180256e-001	4.019994e-002	4.019994e-004	7.911096e+000	7.911518e+000
9.143543319484128e-004	1.521741e-005	2.995218e-001	3.900950e-002	3.900950e-004	7.678176e+000	7.678586e+000
9.145765590315485e-004	1.327940e-005	2.614748e-001	3.644091e-002	3.644091e-004	7.175309e+000	7.175699e+000
9.148252892669646e-004	1.071585e-005	2.111115e-001	3.273507e-002	3.273507e-004	6.449091e+000	6.449442e+000
9.151348459796435e-004	7.729427e-006	1.523862e-001	2.780185e-002	2.780185e-004	5.481153e+000	5.481448e+000
9.155086311599576e-004	5.110863e-006	1.008434e-001	2.260722e-002	2.260722e-004	4.460674e+000	4.460933e+000
9.157700822237676e-004	4.059755e-006	8.013707e-002	2.014883e-002	2.014883e-004	3.977256e+000	3.977504e+000
9.159493321014373e-004	3.785818e-006	7.473818e-002	1.945718e-002	1.945718e-004	3.841162e+000	3.841392e+000
9.161139825479279e-004	3.866631e-006	7.633108e-002	1.966375e-002	1.966375e-004	3.881817e+000	3.882034e+000
9.162807904662479e-004	4.270809e-006	8.429639e-002	2.066594e-002	2.066594e-004	4.079002e+000	4.079226e+000
